2571, 8, 20, 95, 13, 176, 15, 18, 56, 43, 94, 10, 4, 253, 0, 94, 15, 21, 246, 236, 131, 13, 19, 216, 34, 241,Success automobile 22
7764, 25, 16, 27, 121, 207, 15, 14, 18, 5, 34, 22, 15, 24, 209, 250, 14, 2, 19, 70, 232, 17, 16, 32, 82, 198,Success dog 53
9687, 27, 15, 159, 1, 0, 18, 9, 164, 228, 3, 26, 22, 0, 236, 254, 21, 6, 238, 193, 60, 22, 10, 241, 132, 111,Fail automobile
9839, 10, 5, 48, 45, 193, 6, 10, 31, 158, 139, 26, 19, 4, 132, 127, 16, 21, 28, 84, 250, 27, 15, 44, 235, 137,Success deer 0
8670, 3, 18, 75, 169, 193, 16, 16, 67, 202, 212, 4, 18, 40, 229, 248, 15, 9, 81, 7, 55, 16, 9, 69, 153, 227,Success automobile 43
1848, 8, 24, 84, 157, 171, 8, 13, 183, 34, 170, 5, 27, 15, 89, 218, 6, 21, 12, 10, 32, 17, 8, 137, 6, 64,Success dog 14
817, 9, 12, 98, 98, 156, 21, 14, 59, 253, 26, 12, 20, 14, 203, 166, 13, 20, 155, 225, 206, 1, 28, 181, 159, 164,Success cat 0
3444,Success Mispredict
6999, 16, 22, 139, 187, 11, 17, 6, 152, 35, 176, 20, 18, 69, 128, 245, 28, 1, 115, 6, 206, 23, 1, 130, 16, 54,Success truck 0
5305, 11, 18, 41, 155, 227, 7, 15, 83, 241, 5, 6, 26, 200, 9, 34, 13, 19, 242, 237, 59, 13, 20, 214, 197, 50,Fail horse
234, 28, 14, 218, 171, 118, 16, 13, 22, 91, 153, 22, 8, 118, 215, 240, 11, 6, 126, 27, 200, 22, 16, 12, 251, 245,Fail ship
8266, 17, 26, 182, 17, 67, 12, 18, 190, 67, 115, 4, 14, 102, 175, 133, 22, 24, 4, 122, 198, 15, 25, 165, 184, 63,Success cat 0
8751, 5, 15, 17, 4, 110, 23, 9, 170, 126, 24, 24, 21, 126, 48, 122, 28, 12, 235, 91, 11, 17, 5, 241, 42, 46,Success dog 13
6187, 12, 23, 173, 0, 4, 4, 18, 136, 105, 80, 5, 8, 245, 58, 111, 6, 15, 188, 4, 170, 13, 19, 188, 4, 10,Fail airplane
354, 24, 13, 7, 150, 224, 24, 31, 140, 135, 113, 0, 14, 44, 166, 201, 14, 18, 3, 64, 123, 0, 3, 59, 41, 80,Success deer 0
3390, 11, 25, 71, 40, 187, 6, 22, 44, 122, 198, 2, 18, 163, 119, 47, 3, 17, 251, 12, 230, 31, 1, 8, 241, 224,Success dog 0
174, 16, 19, 59, 22, 59, 28, 13, 25, 14, 179, 28, 20, 2, 8, 143, 30, 20, 30, 97, 180, 26, 23, 185, 253, 99,Success airplane 90
8604, 16, 12, 213, 122, 121, 13, 15, 243, 122, 50, 19, 17, 5, 200, 88, 20, 20, 145, 209, 26, 27, 30, 24, 168, 145,Success cat 0
9270, 8, 19, 6, 251, 242, 10, 8, 0, 188, 252, 10, 6, 246, 110, 205, 6, 17, 201, 243, 254, 4, 26, 124, 3, 113,Fail truck
1727,Success Mispredict
6164, 22, 9, 57, 12, 6, 28, 1, 240, 106, 40, 13, 20, 230, 65, 64, 15, 7, 191, 7, 9, 2, 7, 121, 87, 52,Success cat 5
9545, 15, 13, 228, 17, 132, 13, 12, 92, 142, 246, 12, 14, 163, 22, 30, 15, 12, 249, 148, 45, 12, 15, 118, 10, 71,Fail truck
2899, 11, 13, 55, 35, 119, 12, 7, 26, 70, 197, 18, 19, 102, 213, 94, 14, 12, 216, 6, 11, 9, 11, 248, 121, 245,Success automobile 19
5449, 24, 18, 191, 16, 255, 6, 21, 7, 79, 127, 11, 9, 3, 105, 186, 23, 16, 167, 255, 56, 9, 11, 152, 182, 97,Success ship 37
6196, 7, 0, 15, 82, 14, 18, 5, 234, 27, 123, 6, 22, 34, 10, 121, 13, 13, 235, 26, 150, 16, 19, 132, 168, 250,Success dog 20
8862, 11, 18, 202, 64, 9, 6, 27, 3, 2, 97, 26, 19, 228, 6, 6, 26, 20, 139, 5, 119, 7, 11, 251, 7, 129,Fail airplane
6557, 8, 27, 12, 17, 146, 10, 21, 31, 19, 94, 10, 7, 6, 108, 3, 6, 24, 62, 83, 57, 15, 17, 12, 9, 70,Fail truck
4212, 20, 8, 88, 172, 250, 15, 10, 7, 203, 6, 20, 13, 38, 218, 201, 10, 19, 26, 109, 183, 13, 19, 22, 4, 43,Success truck 44
6419,Success Mispredict
3243, 8, 23, 4, 82, 137, 8, 24, 4, 3, 136, 8, 15, 5, 33, 44, 8, 16, 1, 13, 33, 4, 7, 123, 28, 12,Fail ship
5576, 21, 15, 242, 210, 119, 12, 9, 45, 230, 233, 18, 14, 169, 251, 17, 11, 21, 27, 178, 202, 26, 12, 41, 0, 237,Success cat 32
9294, 13, 17, 232, 234, 144, 30, 19, 11, 28, 222, 5, 11, 200, 92, 88, 17, 6, 11, 171, 23, 8, 18, 253, 94, 175,Success bird 0
1765,Success Mispredict
1188, 27, 9, 11, 83, 16, 17, 10, 139, 86, 70, 30, 10, 245, 219, 154, 25, 5, 82, 27, 214, 8, 19, 227, 127, 69,Fail airplane
9568, 27, 19, 218, 125, 147, 26, 7, 245, 133, 108, 25, 19, 213, 71, 206, 27, 16, 236, 135, 162, 14, 12, 235, 46, 128,Success airplane 34
5306, 11, 12, 56, 28, 204, 7, 19, 46, 221, 255, 19, 17, 47, 251, 223, 4, 27, 51, 34, 175, 19, 15, 123, 83, 164,Success dog 26
2099, 14, 21, 127, 41, 77, 14, 18, 16, 61, 76, 12, 13, 2, 18, 96, 28, 12, 125, 113, 111, 17, 13, 237, 31, 231,Fail automobile
1823, 12, 30, 192, 146, 103, 1, 29, 15, 160, 239, 22, 5, 234, 119, 173, 9, 29, 109, 17, 155, 7, 4, 107, 25, 14,Success cat 0
6284, 17, 18, 203, 84, 248, 5, 13, 204, 19, 208, 26, 31, 101, 140, 91, 7, 14, 4, 170, 195, 11, 15, 206, 84, 57,Fail airplane
6130, 14, 11, 65, 197, 194, 21, 8, 28, 221, 167, 25, 18, 233, 1, 172, 19, 13, 150, 213, 206, 22, 12, 242, 252, 202,Success truck 67
9222, 11, 18, 168, 173, 30, 26, 29, 171, 223, 2, 31, 8, 26, 203, 245, 22, 23, 121, 229, 5, 29, 27, 175, 210, 252,Success deer 0
991, 4, 16, 26, 192, 141, 3, 6, 148, 250, 67, 27, 19, 173, 54, 203, 27, 13, 76, 130, 87, 8, 13, 148, 210, 72,Success cat 0
8120, 21, 14, 78, 18, 151, 27, 16, 107, 233, 255, 24, 6, 105, 243, 5, 28, 27, 43, 74, 162, 26, 14, 175, 104, 139,Success airplane 10
2410, 6, 15, 209, 44, 0, 13, 20, 204, 89, 159, 20, 8, 0, 1, 146, 20, 20, 0, 6, 1, 4, 12, 123, 103, 20,Fail cat
5131, 15, 18, 204, 11, 41, 24, 0, 187, 22, 150, 10, 8, 109, 1, 236, 25, 15, 224, 250, 154, 10, 7, 35, 32, 164,Fail frog
233, 18, 18, 50, 0, 78, 3, 14, 177, 2, 203, 20, 14, 0, 204, 135, 21, 31, 91, 7, 100, 0, 25, 96, 172, 67,Success automobile 0
1746,Success Mispredict
7294, 13, 18, 222, 86, 98, 17, 17, 152, 53, 58, 12, 13, 106, 183, 12, 12, 19, 242, 59, 44, 26, 4, 67, 133, 143,Success bird 15
3973, 22, 15, 94, 168, 248, 12, 16, 0, 0, 227, 13, 20, 108, 5, 253, 21, 24, 242, 55, 14, 12, 13, 245, 228, 253,Fail truck
