246, 26, 14, 24, 38, 186, 28, 20, 30, 23, 177, 15, 9, 102, 195, 221, 15, 12, 149, 91, 210, 23, 15, 103, 1, 48,Success airplane 86
4295, 17, 11, 189, 34, 25, 20, 11, 232, 9, 210, 23, 6, 18, 1, 57, 20, 8, 146, 54, 4, 11, 12, 48, 80, 130,Success ship 41
3866, 5, 13, 4, 247, 202, 4, 18, 3, 9, 53, 24, 13, 253, 32, 95, 17, 17, 24, 49, 253, 12, 15, 70, 230, 60,Fail airplane
1351, 16, 12, 1, 253, 252, 6, 15, 0, 1, 105, 6, 17, 32, 0, 2, 4, 7, 3, 87, 181, 8, 4, 3, 47, 241,Fail horse
7900, 10, 6, 168, 230, 76, 6, 14, 116, 37, 58, 6, 7, 43, 2, 121, 10, 9, 196, 132, 245, 8, 11, 63, 29, 178,Fail airplane
6827, 15, 19, 171, 22, 0, 0, 16, 172, 27, 241, 19, 27, 68, 208, 190, 4, 15, 169, 129, 240, 26, 23, 12, 32, 184,Success airplane 0
3956, 24, 19, 48, 56, 42, 12, 6, 2, 233, 187, 28, 18, 171, 79, 69, 4, 19, 65, 23, 108, 4, 20, 115, 181, 32,Success dog 0
3019, 15, 21, 117, 31, 149, 10, 29, 68, 28, 168, 2, 16, 39, 156, 192, 6, 26, 36, 139, 229, 6, 24, 24, 218, 189,Success airplane 0
5608, 24, 21, 130, 177, 7, 27, 13, 6, 242, 65, 21, 23, 187, 44, 148, 26, 9, 95, 87, 210, 30, 24, 146, 6, 133,Fail truck
5082, 15, 13, 225, 63, 130, 11, 15, 139, 138, 158, 14, 7, 44, 173, 249, 14, 11, 64, 88, 195, 16, 22, 26, 206, 233,Success dog 3
