1372, 22, 22, 98, 251, 169, 19, 9, 108, 233, 12, 7, 25, 217, 48, 174, 15, 26, 238, 80, 168, 28, 13, 127, 2, 51,Success truck 93
6052, 4, 25, 206, 1, 11, 6, 4, 243, 22, 30, 8, 26, 1, 35, 219, 4, 16, 1, 108, 110, 4, 7, 14, 3, 13,Fail ship
1745, 13, 7, 66, 157, 124, 19, 12, 85, 248, 161, 19, 11, 147, 204, 63, 19, 19, 19, 196, 206, 21, 28, 196, 58, 108,Success horse 12
434, 22, 17, 33, 46, 104, 8, 6, 123, 21, 134, 8, 13, 29, 72, 142, 9, 13, 82, 32, 129, 15, 19, 23, 35, 206,Success horse 14
8698, 12, 8, 15, 231, 219, 12, 7, 191, 168, 253, 13, 31, 118, 84, 104, 20, 11, 87, 222, 72, 28, 17, 106, 115, 42,Success bird 4
9350, 9, 16, 142, 82, 184, 10, 13, 53, 75, 185, 9, 16, 4, 213, 246, 11, 12, 25, 150, 245, 6, 17, 159, 147, 242,Success cat 22
5562, 10, 30, 71, 225, 155, 18, 31, 135, 75, 155, 12, 7, 106, 203, 243, 14, 9, 66, 53, 174, 16, 8, 233, 80, 134,Success horse 0
8855, 4, 20, 114, 212, 246, 28, 22, 170, 185, 210, 4, 27, 246, 46, 195, 16, 4, 252, 215, 61, 8, 14, 251, 19, 250,Success bird 0
2291, 24, 8, 8, 41, 76, 23, 18, 2, 30, 89, 12, 13, 132, 4, 136, 11, 16, 24, 227, 79, 22, 26, 20, 98, 102,Success cat 29
8716, 19, 25, 21, 176, 139, 18, 5, 196, 57, 96, 20, 18, 53, 155, 26, 13, 20, 216, 55, 112, 21, 3, 23, 72, 49,Success airplane 6
3426, 11, 21, 51, 24, 246, 16, 15, 171, 235, 20, 11, 22, 36, 37, 194, 12, 0, 59, 85, 166, 12, 21, 210, 138, 132,Success bird 93
6052, 4, 16, 101, 1, 48, 7, 4, 156, 1, 11, 4, 7, 124, 5, 0, 4, 24, 1, 3, 147, 23, 13, 83, 251, 214,Fail ship
1659, 13, 25, 216, 8, 6, 17, 4, 237, 160, 108, 22, 9, 136, 137, 152, 20, 11, 116, 223, 176, 5, 23, 249, 28, 63,Success airplane 58
360, 11, 12, 82, 220, 2, 29, 6, 4, 37, 254, 8, 13, 43, 57, 103, 24, 15, 255, 76, 181, 23, 22, 213, 17, 150,Fail truck
8921, 22, 14, 42, 247, 100, 31, 5, 213, 201, 214, 22, 16, 211, 246, 188, 21, 3, 144, 4, 89, 4, 29, 10, 108, 231,Success airplane 0
8358, 13, 12, 245, 119, 162, 13, 9, 242, 173, 150, 20, 16, 239, 219, 172, 18, 2, 219, 246, 250, 12, 7, 253, 96, 199,Success automobile 95
5325, 4, 2, 223, 0, 5, 8, 19, 100, 33, 0, 6, 22, 68, 3, 4, 7, 9, 0, 1, 7, 6, 17, 128, 73, 21,Fail ship
6946, 4, 4, 185, 7, 195, 23, 1, 234, 129, 239, 11, 14, 1, 100, 122, 6, 20, 227, 10, 240, 8, 18, 102, 75, 168,Success cat 1
8850, 25, 17, 245, 83, 114, 22, 22, 215, 207, 143, 9, 15, 106, 25, 196, 2, 8, 65, 113, 71, 9, 18, 39, 137, 107,Success truck 7
2120, 20, 10, 239, 9, 194, 15, 18, 98, 64, 206, 0, 31, 83, 176, 223, 24, 6, 245, 213, 236, 14, 16, 191, 132, 255,Success airplane 0
151, 7, 21, 244, 18, 180, 13, 22, 164, 244, 187, 27, 10, 109, 189, 70, 15, 17, 27, 28, 210, 25, 29, 89, 191, 31,Success automobile 0
7347, 23, 3, 59, 45, 235, 25, 15, 107, 114, 209, 29, 14, 157, 5, 139, 25, 14, 222, 253, 49, 26, 2, 195, 105, 235,Success bird 0
