6548, 18, 11, 0, 2, 109, 17, 13, 112, 83, 5, 8, 5, 242, 21, 24,Fail airplane automobile
6548, 23, 5, 41, 225, 38, 4, 10, 10, 68, 199, 20, 9, 49, 58, 120,Success airplane bird 19
6548, 30, 10, 0, 8, 0, 22, 10, 1, 40, 158, 26, 16, 69, 117, 55,Fail airplane cat
6548, 20, 12, 182, 228, 0, 23, 15, 214, 62, 165, 20, 25, 61, 69, 119,Fail airplane deer
6548, 23, 10, 10, 20, 179, 23, 11, 67, 131, 141, 30, 12, 66, 77, 13,Success airplane dog 45
6548, 23, 3, 7, 255, 0, 9, 9, 0, 255, 254, 23, 11, 214, 31, 83,Fail airplane frog
6548, 24, 10, 4, 10, 153, 23, 3, 88, 104, 132, 30, 13, 89, 3, 58,Success airplane horse 24
6548, 24, 20, 69, 158, 175, 16, 9, 131, 33, 167, 22, 15, 133, 155, 62,Success airplane ship 8
6548, 20, 20, 150, 255, 189, 21, 1, 0, 58, 222, 19, 16, 254, 254, 74,Fail airplane truck
4126, 25, 13, 2, 11, 7, 16, 17, 5, 247, 233, 11, 21, 2, 254, 241,Fail airplane automobile
4126, 13, 17, 205, 237, 73, 8, 23, 159, 255, 47, 9, 7, 30, 153, 204,Success airplane bird 16
4126, 10, 30, 15, 3, 254, 12, 19, 211, 250, 34, 12, 13, 255, 255, 50,Fail airplane cat
4126, 11, 21, 153, 218, 193, 20, 26, 67, 37, 106, 24, 18, 25, 176, 211,Success airplane deer 9
4126, 11, 10, 65, 109, 0, 11, 21, 172, 255, 115, 15, 2, 4, 0, 188,Fail airplane dog
4126, 14, 16, 229, 235, 51, 10, 27, 128, 230, 170, 11, 21, 206, 244, 53,Success airplane frog 14
4126, 11, 30, 92, 3, 61, 14, 15, 45, 222, 40, 7, 30, 113, 42, 45,Success airplane horse 22
4126, 2, 17, 62, 48, 150, 2, 19, 0, 0, 58, 1, 10, 0, 81, 0,Fail airplane ship
4126, 9, 30, 20, 1, 52, 20, 30, 26, 1, 135, 16, 17, 166, 209, 253,Success airplane truck 42
4969, 17, 7, 247, 251, 255, 24, 15, 255, 226, 130, 18, 26, 163, 252, 255,Fail automobile airplane
4969, 23, 27, 99, 210, 0, 28, 5, 255, 207, 163, 20, 9, 60, 255, 1,Fail automobile bird
4969, 14, 10, 9, 57, 251, 18, 8, 224, 87, 190, 19, 21, 53, 231, 5,Success automobile cat 70
4969, 23, 26, 100, 238, 11, 19, 19, 16, 235, 190, 17, 7, 139, 236, 222,Success automobile deer 75
4969, 18, 8, 250, 216, 41, 15, 12, 66, 108, 28, 19, 21, 189, 239, 199,Success automobile dog 34
4969, 17, 6, 97, 209, 238, 11, 12, 23, 1, 51, 23, 14, 83, 221, 62,Success automobile frog 54
4969, 20, 9, 71, 181, 129, 26, 10, 232, 180, 107, 21, 26, 40, 231, 19,Success automobile horse 45
4969, 16, 29, 146, 0, 255, 26, 26, 158, 140, 202, 22, 9, 252, 0, 47,Fail automobile ship
4969, 20, 22, 63, 248, 192, 3, 22, 220, 59, 251, 20, 17, 75, 250, 251,Success automobile truck 6
1517, 18, 12, 182, 245, 249, 18, 16, 1, 0, 1, 22, 9, 253, 255, 241,Fail automobile airplane
1517, 21, 11, 246, 215, 235, 24, 7, 49, 180, 253, 20, 15, 178, 252, 213,Fail automobile bird
1517, 17, 15, 129, 5, 85, 19, 11, 159, 197, 32, 19, 12, 87, 250, 180,Fail automobile cat
1517, 15, 23, 22, 102, 78, 29, 9, 92, 122, 134, 0, 29, 102, 57, 150,Fail automobile deer
1517, 19, 5, 81, 189, 128, 19, 12, 178, 233, 211, 19, 11, 229, 209, 108,Fail automobile dog
1517, 18, 12, 202, 241, 228, 23, 11, 41, 246, 210, 15, 15, 75, 24, 135,Fail automobile frog
1517, 18, 16, 112, 6, 51, 19, 12, 242, 217, 195, 18, 14, 227, 120, 172,Fail automobile horse
1517, 21, 11, 253, 253, 0, 16, 15, 52, 5, 0, 23, 15, 1, 218, 126,Fail automobile ship
1517, 20, 8, 249, 197, 248, 20, 12, 255, 3, 0, 16, 15, 42, 2, 49,Fail automobile truck
3596, 15, 13, 39, 248, 31, 23, 9, 216, 234, 160, 21, 2, 248, 211, 155,Success bird airplane 39
3596, 17, 9, 20, 233, 243, 22, 20, 104, 231, 128, 21, 3, 238, 251, 159,Success bird automobile 43
3596, 17, 11, 190, 251, 182, 10, 4, 45, 127, 129, 22, 23, 49, 165, 153,Success bird cat 4
3596, 9, 17, 190, 107, 97, 12, 26, 34, 204, 180, 22, 8, 205, 173, 163,Success bird deer 0
3596, 0, 22, 35, 96, 1, 24, 3, 143, 199, 190, 26, 29, 120, 230, 197,Success bird dog 0
3596,Success Mispredict
3596, 19, 11, 140, 220, 92, 3, 20, 107, 148, 233, 14, 4, 66, 225, 165,Success bird horse 40
3596, 21, 2, 249, 101, 43, 14, 13, 130, 244, 112, 12, 20, 28, 253, 180,Success bird ship 49
3596, 15, 18, 129, 234, 107, 5, 18, 135, 238, 153, 19, 10, 26, 202, 248,Success bird truck 27
7430, 23, 12, 63, 243, 212, 14, 15, 142, 200, 156, 11, 25, 178, 185, 129,Success bird airplane 79
7430, 23, 12, 79, 254, 248, 27, 12, 68, 254, 196, 16, 14, 252, 253, 119,Success bird automobile 92
7430, 7, 29, 196, 240, 247, 15, 18, 150, 224, 122, 18, 11, 151, 188, 226,Success bird cat 10
7430, 15, 15, 216, 205, 248, 24, 29, 186, 129, 206, 14, 17, 70, 60, 118,Success bird deer 4
7430, 11, 22, 63, 12, 14, 18, 11, 109, 210, 204, 16, 15, 12, 168, 93,Success bird dog 12
7430, 25, 13, 96, 228, 171, 14, 17, 96, 185, 216, 26, 12, 167, 8, 141,Success bird frog 3
7430, 18, 12, 198, 152, 140, 10, 23, 70, 50, 69, 4, 21, 179, 150, 123,Success bird horse 25
7430, 26, 12, 163, 236, 104, 16, 12, 213, 0, 217, 1, 19, 0, 137, 57,Fail bird ship
7430, 3, 22, 42, 87, 63, 28, 14, 119, 250, 195, 23, 12, 62, 231, 184,Success bird truck 22
