6713, 26, 12, 64, 74, 0, 21, 10, 152, 115, 195, 4, 4, 249, 133, 189, 22, 11, 222, 19, 94, 15, 12, 56, 244, 250,Fail bird airplane
6713, 4, 4, 229, 144, 194, 14, 12, 94, 230, 120, 18, 12, 199, 244, 179, 8, 20, 243, 49, 0, 26, 12, 34, 5, 15,Success bird automobile 74
6713, 21, 13, 154, 47, 253, 0, 22, 146, 213, 199, 12, 0, 171, 205, 129, 15, 16, 186, 214, 147, 15, 12, 200, 252, 196,Success bird cat 16
6713, 13, 11, 90, 206, 229, 19, 8, 252, 248, 238, 6, 15, 81, 218, 170, 11, 11, 68, 189, 148, 19, 4, 230, 100, 172,Success bird deer 1
6713, 21, 11, 184, 219, 196, 14, 11, 198, 254, 18, 20, 29, 29, 252, 111, 13, 5, 151, 235, 0, 14, 15, 168, 246, 47,Success bird dog 3
6713, 15, 12, 150, 219, 155, 21, 11, 85, 253, 239, 25, 12, 88, 12, 76, 26, 1, 47, 229, 170, 21, 25, 98, 168, 102,Success bird frog 12
6713, 14, 12, 153, 157, 199, 14, 12, 100, 249, 230, 17, 12, 1, 157, 22, 24, 12, 25, 12, 62, 19, 12, 69, 62, 49,Success bird horse 86
6713, 29, 1, 255, 212, 254, 23, 11, 52, 225, 124, 15, 12, 229, 185, 125, 24, 6, 250, 203, 144, 1, 18, 155, 158, 224,Fail bird ship
6713, 30, 14, 189, 228, 242, 26, 12, 152, 238, 229, 27, 20, 125, 232, 192, 15, 12, 31, 242, 196, 21, 11, 250, 17, 110,Success bird truck 15
8476, 20, 28, 184, 13, 118, 18, 23, 121, 35, 182, 23, 31, 12, 241, 111, 22, 16, 180, 226, 102, 21, 10, 200, 134, 248,Success airplane automobile 0
8476, 15, 19, 221, 97, 170, 25, 0, 174, 34, 90, 9, 11, 232, 22, 28, 27, 11, 17, 114, 69, 28, 7, 121, 107, 199,Success airplane bird 1
8476, 16, 3, 98, 118, 126, 2, 8, 88, 132, 222, 5, 12, 3, 182, 200, 26, 13, 17, 2, 180, 4, 31, 100, 135, 228,Success airplane cat 0
8476, 31, 16, 67, 174, 125, 27, 27, 61, 73, 230, 29, 3, 16, 118, 252, 7, 30, 214, 219, 104, 18, 31, 114, 131, 194,Success airplane deer 0
8476, 10, 31, 28, 22, 77, 25, 13, 26, 55, 162, 10, 0, 222, 155, 195, 29, 2, 119, 190, 23, 29, 11, 48, 223, 136,Success airplane dog 0
8476, 8, 17, 127, 142, 90, 22, 27, 142, 199, 85, 17, 9, 0, 38, 85, 4, 2, 122, 131, 74, 27, 25, 198, 169, 69,Success airplane frog 0
