2283, 25, 9, 77, 137, 127, 26, 25, 154, 189, 228, 29, 13, 4, 26, 171, 19, 4, 73, 138, 85, 16, 10, 7, 153, 125,Fail deer airplane
2283, 6, 15, 18, 157, 49, 10, 28, 164, 129, 232, 3, 24, 60, 121, 235, 7, 26, 11, 95, 194, 6, 21, 3, 249, 118,Success deer automobile 63
2283, 13, 5, 80, 221, 177, 9, 4, 51, 24, 214, 21, 5, 162, 68, 141, 7, 8, 33, 39, 61, 10, 17, 24, 238, 228,Success deer bird 9
2283, 25, 11, 132, 25, 24, 31, 19, 54, 113, 125, 7, 19, 166, 249, 188, 27, 0, 168, 75, 97, 19, 20, 248, 201, 119,Success deer cat 0
2283, 4, 28, 156, 157, 166, 2, 1, 80, 165, 74, 18, 10, 210, 217, 122, 5, 27, 186, 204, 226, 8, 12, 119, 240, 201,Success deer dog 0
2283, 21, 17, 204, 160, 54, 10, 22, 123, 194, 215, 19, 21, 139, 36, 91, 0, 23, 181, 197, 243, 24, 7, 109, 34, 254,Success deer horse 0
2283, 14, 6, 124, 76, 209, 23, 17, 153, 41, 92, 10, 18, 188, 212, 35, 4, 24, 78, 152, 196, 5, 10, 102, 159, 222,Fail deer ship
2283, 4, 16, 21, 159, 221, 8, 24, 159, 47, 213, 9, 20, 29, 251, 111, 13, 10, 11, 57, 168, 10, 28, 170, 94, 199,Fail deer truck
1943, 3, 11, 20, 36, 145, 14, 30, 5, 226, 255, 26, 14, 236, 211, 104, 15, 25, 139, 113, 215, 28, 8, 45, 43, 54,Success ship airplane 46
1943, 26, 25, 237, 207, 201, 24, 7, 242, 240, 251, 26, 15, 201, 182, 157, 15, 25, 72, 209, 189, 21, 13, 22, 88, 231,Success ship automobile 49
1943, 29, 4, 5, 74, 100, 9, 25, 62, 170, 252, 7, 26, 254, 255, 253, 13, 9, 178, 200, 245, 15, 26, 6, 193, 191,Fail ship bird
1943, 8, 25, 190, 131, 147, 20, 18, 184, 222, 10, 2, 14, 21, 5, 0, 17, 28, 40, 248, 232, 26, 13, 171, 96, 161,Fail ship cat
1943, 22, 15, 117, 29, 11, 27, 15, 173, 166, 144, 2, 18, 1, 8, 22, 7, 11, 244, 146, 11, 4, 7, 99, 42, 92,Fail ship deer
1943, 4, 12, 2, 3, 111, 2, 10, 89, 1, 16, 9, 25, 253, 141, 199, 26, 15, 214, 194, 214, 13, 13, 250, 122, 254,Fail ship dog
1943, 24, 24, 17, 250, 110, 26, 12, 242, 76, 229, 15, 25, 22, 174, 236, 8, 24, 146, 216, 135, 9, 25, 143, 165, 238,Fail ship frog
1943, 4, 15, 146, 0, 63, 19, 27, 255, 9, 151, 27, 18, 250, 115, 111, 21, 13, 13, 28, 102, 28, 9, 6, 104, 8,Fail ship horse
1943, 9, 24, 36, 199, 238, 24, 5, 233, 244, 176, 25, 16, 234, 233, 217, 26, 24, 149, 90, 128, 25, 21, 218, 221, 78,Success ship truck 56
