4824, 18, 4, 10, 15, 0, 13, 22, 69, 255, 0, 23, 9, 255, 212, 225,Fail airplane automobile
4824, 17, 3, 192, 112, 13, 20, 16, 255, 0, 193, 27, 15, 91, 84, 0,Fail airplane bird
4824, 24, 9, 255, 87, 254, 2, 4, 126, 27, 12, 27, 13, 107, 9, 118,Fail airplane cat
4824, 17, 10, 250, 191, 57, 17, 16, 23, 103, 232, 17, 20, 247, 116, 238,Success airplane deer 25
4824, 23, 9, 254, 182, 204, 18, 20, 0, 254, 85, 19, 5, 1, 104, 7,Fail airplane dog
4824, 7, 4, 0, 5, 0, 21, 17, 0, 255, 251, 24, 9, 255, 123, 163,Fail airplane frog
4824, 17, 3, 33, 88, 16, 8, 20, 67, 5, 250, 4, 20, 0, 8, 0,Fail airplane horse
4824, 7, 12, 1, 1, 0, 5, 8, 235, 1, 0, 23, 9, 255, 171, 220,Fail airplane ship
4824, 18, 12, 255, 2, 254, 21, 17, 255, 0, 75, 24, 20, 255, 157, 9,Fail airplane truck
5716, 23, 9, 0, 0, 0, 1, 18, 10, 7, 2, 1, 26, 1, 38, 65,Fail airplane automobile
5716, 16, 29, 104, 57, 154, 2, 23, 249, 99, 83, 8, 22, 44, 215, 41,Success airplane bird 0
5716, 17, 29, 0, 0, 207, 2, 18, 9, 2, 0, 3, 28, 148, 0, 61,Fail airplane cat
5716, 0, 27, 115, 36, 115, 5, 25, 112, 36, 103, 4, 19, 95, 109, 42,Fail airplane deer
5716, 4, 28, 17, 0, 34, 1, 12, 28, 1, 3, 6, 14, 0, 0, 3,Fail airplane dog
5716, 23, 19, 159, 248, 240, 18, 7, 150, 14, 8, 2, 20, 23, 18, 39,Fail airplane frog
5716, 4, 16, 169, 0, 17, 7, 15, 0, 0, 134, 1, 26, 46, 57, 240,Fail airplane horse
5716, 4, 20, 255, 33, 1, 6, 12, 217, 36, 0, 6, 17, 141, 0, 59,Fail airplane ship
5716, 1, 26, 52, 8, 0, 6, 31, 122, 0, 32, 5, 16, 86, 166, 31,Fail airplane truck
3663, 2, 18, 255, 87, 102, 29, 5, 0, 1, 222, 8, 29, 254, 3, 1,Fail automobile airplane
3663, 13, 30, 165, 90, 0, 29, 9, 66, 0, 0, 14, 21, 255, 209, 23,Fail automobile bird
3663, 8, 28, 0, 0, 0, 26, 24, 241, 66, 182, 24, 11, 249, 255, 255,Fail automobile cat
3663, 27, 25, 28, 255, 238, 14, 20, 0, 81, 79, 11, 28, 226, 75, 139,Fail automobile deer
3663, 4, 22, 9, 0, 4, 26, 25, 255, 31, 62, 30, 8, 125, 3, 1,Fail automobile dog
3663, 24, 9, 205, 175, 171, 14, 20, 60, 81, 38, 20, 6, 0, 174, 0,Fail automobile frog
3663, 29, 9, 64, 0, 0, 14, 20, 161, 91, 118, 4, 20, 0, 0, 4,Fail automobile horse
3663, 14, 21, 243, 168, 119, 4, 20, 55, 0, 1, 24, 9, 253, 188, 252,Fail automobile ship
3663, 26, 25, 255, 0, 186, 23, 19, 254, 27, 252, 24, 11, 0, 251, 255,Fail automobile truck
2031, 26, 13, 255, 218, 182, 13, 13, 7, 1, 77, 29, 10, 255, 130, 91,Fail automobile airplane
2031, 28, 15, 0, 255, 221, 13, 13, 3, 0, 9, 29, 9, 211, 0, 171,Fail automobile bird
2031, 13, 14, 116, 33, 0, 14, 8, 195, 0, 0, 28, 9, 227, 84, 145,Fail automobile cat
2031, 18, 20, 255, 211, 169, 14, 16, 235, 123, 60, 15, 17, 157, 93, 144,Fail automobile deer
2031, 12, 14, 0, 0, 44, 27, 15, 255, 0, 80, 28, 9, 248, 2, 234,Fail automobile dog
2031, 27, 9, 0, 255, 125, 27, 15, 253, 0, 69, 13, 13, 123, 0, 37,Fail automobile frog
2031, 13, 13, 2, 3, 181, 27, 9, 255, 192, 255, 16, 7, 69, 0, 0,Fail automobile horse
2031, 14, 20, 240, 0, 0, 12, 12, 226, 18, 80, 14, 6, 251, 2, 2,Fail automobile ship
2031, 14, 14, 59, 47, 82, 12, 12, 181, 63, 55, 21, 27, 255, 231, 255,Fail automobile truck
7068, 18, 4, 154, 3, 25, 14, 15, 101, 132, 39, 3, 11, 109, 160, 211,Success bird airplane 0
7068, 16, 12, 9, 247, 236, 9, 8, 82, 229, 245, 13, 17, 12, 196, 255,Success bird automobile 33
7068, 17, 23, 150, 181, 114, 7, 21, 255, 232, 235, 23, 26, 163, 255, 119,Fail bird cat
7068, 22, 12, 5, 225, 221, 21, 29, 128, 219, 198, 9, 21, 206, 122, 207,Success bird deer 17
7068, 18, 26, 255, 167, 248, 8, 17, 0, 135, 232, 27, 13, 73, 0, 0,Fail bird dog
7068, 25, 13, 85, 255, 234, 23, 25, 252, 122, 252, 7, 26, 1, 8, 5,Fail bird frog
7068, 18, 18, 7, 197, 241, 13, 18, 71, 172, 247, 15, 11, 250, 9, 11,Success bird horse 50
7068, 9, 11, 254, 0, 85, 21, 25, 255, 233, 234, 9, 18, 182, 0, 20,Fail bird ship
7068, 5, 16, 0, 0, 228, 17, 23, 255, 22, 121, 18, 27, 152, 255, 255,Fail bird truck
1277, 24, 26, 34, 147, 172, 16, 14, 161, 170, 135, 19, 5, 65, 3, 60,Success bird airplane 31
1277, 21, 4, 171, 18, 71, 21, 14, 202, 132, 156, 20, 28, 8, 10, 54,Success bird automobile 27
1277, 24, 29, 26, 188, 191, 24, 20, 158, 17, 203, 13, 16, 2, 247, 190,Success bird cat 0
1277, 15, 16, 68, 216, 252, 24, 26, 29, 149, 177, 12, 18, 228, 250, 206,Success bird deer 35
1277, 6, 2, 14, 7, 163, 18, 22, 21, 37, 73, 25, 15, 80, 253, 193,Success bird dog 29
1277,Success Mispredict
1277, 20, 3, 29, 36, 90, 9, 2, 40, 89, 255, 14, 17, 255, 184, 251,Fail bird horse
1277, 15, 6, 123, 160, 206, 14, 14, 234, 43, 255, 20, 4, 100, 40, 118,Fail bird ship
1277, 16, 14, 247, 235, 65, 20, 5, 158, 55, 1, 20, 24, 21, 92, 145,Success bird truck 11
8467, 16, 26, 59, 195, 255, 11, 21, 251, 255, 253, 4, 8, 0, 0, 0,Fail cat airplane
8467, 16, 24, 0, 255, 254, 4, 8, 12, 2, 131, 8, 20, 4, 0, 0,Fail cat automobile
8467, 9, 16, 0, 80, 255, 4, 10, 0, 145, 255, 17, 26, 255, 255, 0,Fail cat bird
8467, 7, 9, 0, 0, 158, 3, 20, 112, 100, 94, 25, 8, 45, 255, 12,Fail cat deer
8467, 25, 7, 23, 251, 244, 6, 8, 125, 29, 31, 10, 9, 42, 51, 170,Success cat dog 28
8467, 23, 23, 0, 23, 143, 11, 19, 247, 254, 3, 6, 9, 5, 1, 2,Fail cat frog
8467, 15, 21, 87, 255, 74, 10, 14, 0, 221, 255, 4, 10, 106, 66, 254,Fail cat horse
8467, 21, 23, 253, 0, 1, 19, 27, 254, 187, 159, 11, 21, 252, 247, 254,Fail cat ship
8467, 11, 17, 23, 159, 255, 9, 13, 203, 22, 60, 15, 22, 4, 255, 238,Fail cat truck
7420, 16, 20, 6, 239, 2, 16, 17, 0, 255, 152, 9, 22, 151, 2, 1,Fail cat airplane
7420, 12, 12, 65, 255, 154, 8, 21, 0, 0, 144, 11, 9, 255, 69, 47,Fail cat automobile
7420, 9, 22, 64, 106, 62, 9, 24, 244, 12, 152, 10, 14, 166, 196, 233,Success cat bird 35
7420,Success Mispredict
7420, 4, 21, 113, 41, 163, 11, 12, 30, 74, 235, 20, 10, 45, 4, 123,Success cat dog 1
7420, 9, 22, 6, 53, 19, 9, 18, 66, 117, 28, 15, 17, 176, 195, 251,Success cat frog 31
7420, 9, 22, 253, 3, 29, 18, 21, 244, 172, 29, 17, 20, 10, 252, 176,Fail cat horse
7420, 14, 16, 254, 98, 250, 6, 20, 104, 0, 1, 6, 13, 253, 3, 3,Fail cat ship
7420, 14, 15, 255, 0, 188, 17, 18, 123, 251, 61, 15, 23, 4, 178, 255,Fail cat truck
365, 10, 20, 0, 1, 4, 10, 14, 78, 6, 255, 8, 8, 254, 1, 29,Fail deer airplane
365, 10, 18, 253, 0, 0, 2, 22, 0, 57, 255, 11, 10, 1, 61, 128,Fail deer automobile
365, 4, 5, 0, 0, 210, 10, 11, 147, 7, 131, 8, 16, 10, 0, 0,Fail deer bird
365, 8, 20, 16, 32, 34, 13, 10, 6, 51, 109, 0, 14, 221, 71, 108,Success deer cat 10
365, 11, 9, 99, 44, 18, 6, 30, 126, 150, 194, 5, 22, 45, 85, 108,Success deer dog 6
365, 12, 10, 29, 175, 0, 5, 9, 0, 7, 203, 9, 17, 0, 0, 0,Fail deer frog
365, 4, 5, 117, 24, 20, 9, 18, 0, 66, 67, 2, 22, 41, 95, 65,Success deer horse 20
365, 12, 10, 1, 7, 2, 10, 18, 206, 0, 2, 13, 9, 255, 21, 0,Fail deer ship
365, 4, 4, 77, 116, 35, 8, 16, 0, 0, 0, 18, 16, 0, 236, 255,Fail deer truck
587, 9, 16, 251, 16, 56, 18, 20, 154, 8, 12, 6, 19, 238, 67, 37,Success deer airplane 34
587, 7, 18, 11, 231, 167, 9, 17, 252, 0, 0, 9, 7, 0, 252, 253,Fail deer automobile
587, 11, 12, 104, 248, 5, 5, 21, 64, 239, 245, 7, 19, 235, 208, 21,Success deer bird 78
587, 8, 14, 246, 33, 16, 17, 13, 253, 175, 231, 9, 21, 148, 24, 69,Success deer cat 31
587, 14, 20, 70, 64, 148, 10, 12, 17, 14, 22, 10, 23, 162, 87, 144,Success deer dog 7
587, 13, 21, 236, 147, 0, 6, 18, 94, 229, 1, 9, 17, 199, 0, 103,Fail deer frog
587, 4, 20, 221, 248, 216, 9, 21, 66, 18, 16, 16, 22, 10, 9, 65,Success deer horse 55
587, 17, 20, 4, 7, 5, 10, 8, 250, 209, 61, 6, 18, 5, 252, 110,Success deer ship 82
587, 27, 17, 6, 161, 217, 8, 20, 220, 2, 30, 11, 11, 10, 245, 192,Success deer truck 63
2983, 18, 6, 255, 26, 10, 21, 16, 1, 3, 252, 11, 9, 0, 254, 254,Fail dog airplane
2983, 5, 3, 120, 231, 47, 30, 13, 4, 246, 111, 17, 5, 26, 200, 194,Success dog automobile 29
2983, 25, 9, 253, 236, 102, 20, 8, 40, 219, 255, 16, 17, 62, 255, 0,Fail dog bird
2983, 7, 21, 114, 100, 15, 10, 12, 170, 130, 91, 11, 17, 99, 211, 198,Success dog cat 4
2983, 30, 15, 70, 218, 112, 17, 16, 0, 255, 0, 19, 7, 162, 37, 246,Fail dog deer
2983, 21, 8, 116, 173, 0, 29, 16, 147, 255, 15, 17, 16, 28, 255, 0,Fail dog frog
2983, 5, 20, 165, 237, 218, 17, 16, 72, 207, 13, 4, 13, 86, 224, 24,Success dog horse 7
2983, 21, 16, 239, 12, 2, 20, 8, 14, 192, 253, 18, 3, 225, 253, 255,Fail dog ship
2983, 18, 8, 0, 231, 149, 25, 5, 119, 182, 179, 30, 13, 70, 255, 109,Fail dog truck
8202, 13, 11, 43, 245, 63, 9, 7, 0, 146, 255, 17, 10, 2, 254, 254,Fail dog airplane
8202, 7, 16, 0, 161, 0, 12, 12, 43, 209, 1, 8, 20, 238, 247, 6,Fail dog automobile
8202, 4, 17, 5, 22, 227, 5, 22, 73, 208, 13, 15, 12, 65, 238, 58,Success dog bird 38
8202, 2, 18, 27, 98, 114, 5, 25, 61, 229, 128, 18, 28, 168, 209, 16,Success dog cat 13
8202, 10, 16, 14, 251, 11, 15, 7, 98, 12, 220, 16, 13, 24, 254, 255,Success dog deer 49
8202, 15, 12, 32, 198, 48, 10, 18, 161, 105, 226, 1, 21, 65, 6, 130,Success dog frog 12
8202, 13, 11, 13, 140, 48, 15, 19, 24, 26, 248, 8, 17, 6, 178, 14,Fail dog horse
8202, 4, 24, 10, 255, 254, 8, 15, 65, 167, 0, 17, 12, 0, 248, 71,Fail dog ship
8202, 5, 23, 134, 235, 5, 30, 18, 0, 1, 9, 14, 13, 15, 222, 4,Fail dog truck
3103, 7, 13, 160, 237, 219, 14, 17, 255, 95, 236, 22, 26, 6, 5, 95,Fail frog airplane
3103, 4, 10, 62, 71, 164, 4, 26, 111, 0, 45, 13, 17, 183, 255, 255,Fail frog automobile
3103, 16, 28, 13, 63, 166, 4, 26, 36, 0, 141, 8, 12, 117, 120, 172,Success frog bird 97
3103, 4, 12, 7, 11, 40, 14, 12, 15, 3, 79, 4, 26, 42, 2, 118,Fail frog cat
3103, 5, 29, 1, 0, 102, 7, 3, 73, 10, 78, 6, 5, 144, 19, 17,Fail frog deer
3103, 18, 10, 231, 239, 228, 4, 2, 0, 3, 1, 4, 28, 8, 1, 34,Fail frog dog
3103, 14, 16, 104, 45, 26, 4, 15, 191, 0, 0, 4, 28, 79, 13, 14,Fail frog horse
3103, 4, 26, 3, 0, 1, 12, 18, 242, 0, 5, 17, 9, 184, 250, 235,Fail frog ship
3103, 16, 16, 0, 248, 233, 8, 16, 1, 159, 253, 4, 28, 92, 10, 62,Fail frog truck
4859, 10, 4, 255, 248, 252, 21, 29, 1, 3, 158, 18, 9, 5, 15, 135,Fail frog airplane
4859, 8, 3, 0, 242, 235, 10, 4, 250, 249, 223, 21, 27, 2, 0, 255,Fail frog automobile
4859, 22, 26, 255, 253, 249, 20, 24, 80, 1, 249, 3, 5, 0, 253, 255,Fail frog bird
4859, 17, 16, 254, 69, 255, 19, 30, 0, 198, 255, 15, 16, 180, 0, 0,Fail frog cat
4859, 21, 24, 223, 253, 251, 14, 25, 255, 157, 255, 14, 30, 66, 222, 145,Fail frog deer
4859, 10, 4, 252, 167, 146, 13, 17, 2, 255, 254, 13, 7, 242, 162, 254,Fail frog dog
4859, 13, 15, 20, 219, 255, 22, 28, 168, 234, 245, 13, 14, 18, 154, 251,Fail frog horse
4859, 11, 5, 241, 243, 245, 16, 16, 253, 1, 14, 17, 17, 255, 190, 213,Fail frog ship
4859, 21, 30, 255, 118, 255, 17, 16, 0, 0, 210, 18, 9, 0, 0, 71,Fail frog truck
220, 22, 25, 197, 6, 2, 29, 23, 0, 1, 255, 14, 28, 110, 0, 244,Fail horse airplane
220, 12, 12, 81, 243, 255, 12, 6, 247, 254, 3, 9, 17, 179, 255, 254,Fail horse automobile
220, 16, 9, 250, 255, 255, 17, 10, 227, 254, 255, 23, 13, 118, 169, 0,Fail horse bird
220, 13, 17, 255, 255, 226, 20, 26, 255, 16, 6, 16, 29, 22, 0, 0,Fail horse cat
220, 2, 16, 58, 82, 176, 12, 10, 59, 201, 42, 2, 20, 0, 223, 24,Success horse deer 0
220, 29, 21, 32, 200, 162, 8, 19, 134, 83, 209, 24, 12, 11, 10, 103,Success horse dog 14
220, 13, 12, 254, 176, 244, 22, 25, 1, 245, 1, 5, 8, 4, 1, 2,Fail horse frog
220, 23, 19, 0, 142, 255, 22, 26, 133, 0, 0, 11, 17, 32, 53, 0,Fail horse ship
220, 16, 29, 0, 26, 22, 10, 18, 161, 254, 255, 14, 8, 0, 142, 255,Fail horse truck
9698, 15, 19, 5, 253, 47, 12, 18, 0, 0, 0, 14, 8, 2, 0, 9,Fail horse airplane
9698, 14, 10, 1, 5, 72, 9, 21, 1, 0, 0, 16, 16, 0, 112, 144,Fail horse automobile
9698, 13, 18, 231, 79, 0, 6, 22, 0, 0, 255, 14, 10, 28, 20, 13,Fail horse bird
9698, 14, 14, 0, 0, 9, 14, 18, 1, 0, 57, 13, 10, 0, 21, 253,Fail horse cat
9698, 16, 17, 0, 0, 13, 7, 21, 0, 1, 188, 14, 10, 27, 7, 3,Fail horse deer
9698, 14, 10, 34, 22, 23, 10, 8, 30, 2, 92, 8, 20, 15, 17, 37,Success horse dog 33
9698, 9, 21, 0, 0, 0, 14, 16, 0, 184, 111, 13, 9, 0, 1, 6,Fail horse frog
9698, 13, 10, 22, 149, 185, 14, 14, 36, 29, 0, 27, 13, 255, 146, 0,Fail horse ship
9698, 14, 10, 0, 0, 29, 23, 29, 255, 116, 185, 14, 14, 6, 55, 13,Fail horse truck
5648, 17, 8, 233, 146, 242, 25, 13, 64, 225, 197, 5, 27, 238, 212, 154,Success ship airplane 23
5648, 4, 22, 3, 5, 1, 17, 8, 255, 231, 255, 4, 26, 251, 255, 101,Fail ship automobile
5648, 17, 8, 245, 227, 236, 25, 25, 118, 188, 109, 3, 23, 250, 203, 139,Success ship bird 35
5648, 25, 11, 255, 255, 173, 3, 23, 255, 255, 253, 17, 9, 255, 180, 168,Fail ship cat
5648, 11, 3, 141, 70, 19, 17, 8, 250, 197, 243, 26, 14, 255, 227, 186,Success ship deer 67
5648, 17, 8, 255, 252, 255, 18, 20, 0, 0, 0, 25, 11, 216, 147, 76,Fail ship dog
5648, 3, 23, 238, 195, 3, 12, 10, 53, 29, 63, 21, 7, 240, 23, 98,Success ship frog 30
5648, 3, 27, 254, 162, 230, 25, 11, 109, 255, 92, 18, 8, 254, 237, 242,Success ship horse 57
5648, 21, 13, 0, 255, 254, 3, 23, 255, 209, 153, 28, 5, 255, 85, 69,Fail ship truck
5688, 4, 18, 2, 26, 139, 30, 10, 17, 11, 217, 11, 6, 16, 49, 175,Success ship airplane 43
5688, 8, 26, 2, 0, 5, 28, 15, 252, 0, 0, 5, 6, 0, 90, 62,Fail ship automobile
5688, 9, 10, 13, 17, 32, 8, 22, 60, 5, 22, 29, 10, 17, 106, 103,Success ship bird 16
5688, 10, 28, 151, 9, 15, 10, 8, 6, 30, 100, 5, 17, 224, 3, 31,Success ship cat 29
5688, 7, 22, 0, 32, 6, 25, 15, 255, 132, 113, 7, 7, 3, 58, 59,Fail ship deer
5688, 10, 10, 50, 32, 5, 7, 8, 64, 22, 82, 3, 22, 38, 86, 43,Success ship dog 18
5688, 26, 14, 219, 48, 22, 5, 8, 34, 49, 220, 9, 20, 22, 20, 72,Success ship frog 14
5688, 6, 10, 1, 0, 141, 4, 22, 219, 55, 47, 9, 22, 0, 0, 67,Fail ship horse
5688, 23, 21, 252, 242, 221, 8, 20, 39, 0, 2, 4, 8, 19, 74, 182,Success ship truck 42
7752, 18, 4, 0, 3, 0, 28, 10, 85, 148, 46, 9, 9, 0, 1, 0,Fail truck airplane
7752, 3, 27, 164, 100, 87, 3, 16, 113, 126, 0, 8, 8, 255, 0, 0,Fail truck automobile
7752, 4, 10, 0, 83, 226, 28, 6, 243, 91, 83, 29, 14, 0, 255, 0,Fail truck bird
7752, 2, 18, 152, 36, 0, 30, 13, 255, 0, 32, 29, 6, 126, 41, 0,Fail truck cat
7752, 3, 11, 162, 155, 0, 9, 7, 42, 85, 22, 27, 4, 255, 16, 0,Fail truck deer
7752, 29, 5, 0, 0, 191, 3, 22, 0, 0, 0, 4, 6, 54, 5, 108,Fail truck dog
7752, 4, 10, 82, 153, 0, 28, 6, 204, 67, 139, 7, 20, 1, 0, 0,Fail truck frog
7752, 27, 4, 255, 13, 0, 11, 11, 4, 0, 247, 4, 8, 184, 80, 54,Fail truck horse
7752, 29, 5, 253, 0, 0, 4, 9, 227, 73, 89, 17, 8, 0, 0, 0,Fail truck ship
1881, 11, 23, 246, 232, 253, 6, 8, 1, 3, 48, 30, 25, 0, 2, 195,Fail truck airplane
1881, 30, 22, 0, 0, 0, 11, 23, 255, 240, 255, 6, 6, 2, 32, 70,Fail truck automobile
1881, 30, 24, 96, 0, 86, 11, 23, 250, 191, 249, 8, 9, 191, 0, 0,Fail truck bird
1881, 29, 24, 0, 0, 158, 3, 21, 41, 0, 0, 6, 6, 1, 3, 75,Fail truck cat
1881, 30, 24, 1, 2, 249, 7, 7, 3, 0, 3, 4, 21, 2, 1, 0,Fail truck deer
1881, 30, 22, 0, 2, 226, 6, 6, 0, 1, 0, 9, 21, 251, 205, 0,Fail truck dog
1881, 7, 6, 95, 0, 0, 30, 22, 241, 0, 1, 11, 21, 255, 247, 29,Fail truck frog
1881, 3, 23, 212, 0, 0, 8, 9, 61, 65, 0, 6, 6, 22, 73, 192,Fail truck horse
1881, 4, 24, 251, 73, 0, 30, 24, 220, 0, 148, 2, 14, 53, 0, 0,Fail truck ship
