8380, 18, 16, 66, 25, 135, 12, 9, 154, 94, 108, 3, 17, 69, 6, 50, 21, 20, 71, 132, 168, 20, 7, 87, 122, 242,Success truck airplane 22
8380, 12, 17, 147, 87, 225, 5, 22, 88, 75, 35, 6, 13, 0, 161, 142, 23, 24, 255, 60, 141, 6, 6, 120, 41, 109,Success truck automobile 11
8380, 5, 10, 53, 64, 0, 3, 22, 137, 5, 18, 23, 25, 49, 70, 193, 20, 12, 68, 2, 176, 18, 16, 239, 16, 239,Fail truck bird
8380, 18, 14, 29, 60, 74, 19, 15, 0, 27, 86, 18, 18, 16, 7, 38, 19, 9, 16, 57, 141, 2, 4, 51, 9, 8,Fail truck cat
8380, 16, 22, 244, 253, 205, 18, 9, 2, 52, 50, 18, 16, 143, 43, 2, 15, 17, 1, 135, 159, 5, 8, 142, 49, 2,Fail truck deer
8380, 20, 18, 4, 7, 35, 8, 12, 37, 12, 0, 23, 14, 150, 103, 195, 4, 26, 3, 2, 7, 6, 10, 40, 13, 11,Fail truck dog
8380, 19, 14, 1, 7, 81, 11, 22, 252, 233, 10, 12, 23, 253, 199, 155, 5, 21, 12, 9, 16, 5, 13, 1, 46, 164,Fail truck frog
8380, 20, 22, 73, 0, 157, 18, 15, 255, 93, 0, 20, 12, 99, 121, 91, 7, 17, 2, 22, 221, 1, 16, 9, 3, 8,Fail truck horse
8380, 17, 13, 229, 147, 104, 18, 17, 199, 67, 10, 4, 16, 221, 10, 224, 2, 18, 30, 147, 156, 19, 11, 166, 109, 220,Success truck ship 7
8024, 3, 3, 7, 92, 15, 3, 8, 6, 80, 23, 30, 18, 133, 6, 21, 25, 27, 193, 10, 1, 1, 15, 58, 0, 14,Success airplane automobile 89
8024, 1, 3, 49, 18, 4, 27, 29, 224, 154, 169, 17, 13, 140, 10, 121, 30, 18, 157, 118, 214, 3, 11, 55, 9, 0,Success airplane bird 95
8024, 7, 11, 137, 29, 39, 29, 30, 225, 50, 186, 4, 26, 122, 9, 28, 8, 6, 251, 13, 36, 6, 8, 240, 196, 97,Fail airplane cat
8024, 3, 27, 8, 102, 86, 6, 15, 188, 30, 58, 30, 18, 155, 99, 203, 28, 28, 229, 213, 54, 3, 12, 47, 2, 83,Fail airplane deer
8024, 5, 12, 7, 12, 8, 8, 14, 13, 7, 87, 1, 16, 47, 119, 90, 28, 20, 16, 74, 68, 31, 21, 43, 20, 112,Fail airplane dog
8024, 30, 26, 102, 139, 23, 3, 7, 169, 193, 94, 2, 24, 109, 0, 17, 28, 20, 252, 134, 6, 3, 8, 176, 29, 109,Fail airplane frog
8024, 30, 16, 127, 56, 226, 16, 4, 70, 39, 149, 14, 27, 147, 230, 62, 4, 4, 0, 0, 34, 2, 20, 115, 38, 86,Fail airplane horse
8024, 10, 11, 176, 5, 75, 9, 11, 184, 9, 206, 28, 29, 216, 68, 121, 1, 17, 56, 106, 156, 7, 10, 115, 75, 79,Success airplane ship 16
8024, 2, 6, 158, 225, 252, 28, 29, 64, 2, 112, 4, 11, 118, 57, 67, 28, 20, 155, 7, 45, 3, 7, 133, 6, 228,Success airplane truck 41
6526, 29, 24, 203, 224, 212, 19, 19, 26, 113, 98, 20, 12, 45, 62, 64, 26, 29, 31, 232, 0, 22, 16, 204, 202, 221,Success ship airplane 27
6526, 23, 15, 225, 182, 44, 15, 2, 49, 114, 84, 2, 12, 47, 100, 19, 29, 13, 83, 47, 129, 10, 3, 121, 121, 95,Success ship automobile 0
6526, 4, 29, 104, 19, 24, 29, 10, 165, 92, 170, 23, 10, 31, 167, 212, 20, 23, 228, 128, 186, 26, 16, 191, 211, 78,Fail ship bird
6526, 15, 20, 72, 5, 1, 13, 16, 100, 70, 100, 23, 11, 164, 129, 97, 23, 21, 255, 104, 180, 2, 16, 79, 25, 13,Fail ship cat
6526, 2, 5, 91, 100, 8, 15, 10, 188, 150, 54, 31, 23, 91, 245, 190, 23, 9, 136, 144, 79, 19, 22, 21, 130, 2,Fail ship deer
6526, 21, 18, 88, 7, 92, 31, 21, 130, 96, 101, 22, 13, 156, 117, 104, 31, 12, 205, 170, 157, 23, 14, 200, 96, 179,Fail ship dog
6526, 28, 15, 81, 176, 255, 23, 21, 165, 76, 167, 11, 23, 235, 253, 82, 23, 13, 177, 211, 93, 19, 19, 54, 203, 41,Success ship frog 71
6526, 21, 10, 136, 128, 121, 31, 23, 205, 139, 248, 18, 22, 125, 200, 27, 23, 21, 87, 102, 211, 21, 15, 221, 252, 170,Fail ship horse
6526, 23, 13, 212, 59, 141, 18, 23, 49, 222, 132, 30, 14, 127, 128, 236, 15, 14, 12, 107, 90, 31, 20, 140, 180, 173,Success ship truck 78
8277, 14, 12, 243, 163, 170, 21, 13, 250, 9, 144, 11, 14, 5, 66, 150, 7, 22, 171, 68, 158, 24, 6, 153, 234, 98,Fail deer airplane
8277, 21, 9, 219, 127, 50, 25, 5, 44, 162, 156, 21, 11, 43, 177, 243, 15, 14, 32, 10, 154, 15, 18, 234, 62, 228,Success deer automobile 82
8277, 26, 11, 87, 141, 241, 13, 16, 127, 191, 246, 17, 16, 245, 29, 21, 17, 13, 63, 134, 249, 4, 20, 254, 141, 188,Success deer bird 1
8277, 24, 27, 14, 79, 178, 14, 20, 127, 59, 196, 20, 9, 225, 134, 207, 30, 30, 4, 78, 111, 3, 15, 245, 213, 212,Success deer cat 0
8277, 7, 14, 42, 44, 115, 27, 7, 224, 22, 0, 13, 0, 170, 139, 76, 23, 18, 55, 240, 103, 12, 16, 27, 6, 26,Success deer dog 47
8277, 21, 11, 152, 30, 132, 16, 17, 209, 244, 7, 6, 8, 231, 249, 126, 18, 11, 137, 252, 72, 22, 28, 81, 167, 125,Success deer frog 1
8277, 5, 11, 49, 195, 201, 22, 11, 102, 204, 238, 17, 15, 5, 48, 227, 8, 18, 188, 109, 176, 3, 24, 32, 145, 254,Fail deer horse
8277, 21, 8, 236, 163, 152, 20, 10, 247, 56, 102, 25, 2, 74, 192, 198, 8, 14, 91, 248, 38, 21, 13, 100, 167, 174,Fail deer ship
8277, 28, 7, 229, 116, 48, 19, 8, 76, 185, 251, 2, 3, 250, 117, 203, 8, 14, 77, 205, 68, 22, 13, 236, 69, 14,Success deer truck 21
1790, 11, 22, 210, 9, 29, 12, 13, 50, 64, 221, 7, 21, 49, 236, 61, 9, 5, 30, 154, 56, 10, 26, 227, 104, 80,Fail horse airplane
