8825, 18, 17, 179, 88, 69, 22, 13, 95, 204, 71, 5, 5, 102, 221, 145, 16, 17, 144, 32, 131, 27, 31, 40, 174, 186,Success airplane automobile 0
8825, 2, 17, 0, 178, 5, 15, 18, 71, 93, 248, 29, 10, 173, 245, 146, 19, 3, 116, 186, 40, 17, 17, 21, 6, 63,Success airplane bird 56
8825, 15, 7, 180, 85, 26, 20, 21, 58, 1, 129, 28, 8, 83, 212, 172, 17, 18, 22, 142, 172, 16, 25, 7, 122, 59,Success airplane cat 60
8825, 20, 24, 1, 1, 52, 12, 16, 242, 116, 39, 16, 17, 26, 19, 13, 15, 9, 95, 189, 185, 29, 10, 195, 248, 4,Fail airplane deer
8825, 12, 8, 202, 16, 55, 16, 9, 112, 13, 124, 16, 14, 15, 26, 5, 29, 10, 148, 243, 217, 27, 21, 113, 232, 245,Success airplane dog 46
8825, 29, 13, 159, 28, 161, 19, 17, 66, 16, 13, 28, 20, 49, 80, 49, 21, 10, 65, 63, 116, 23, 7, 90, 192, 177,Success airplane frog 36
8825, 11, 8, 250, 92, 178, 28, 10, 43, 232, 17, 16, 16, 43, 68, 0, 9, 20, 203, 165, 111, 18, 10, 134, 216, 158,Success airplane horse 23
8825, 22, 13, 65, 252, 206, 17, 17, 66, 23, 155, 16, 7, 79, 128, 226, 13, 9, 183, 177, 247, 14, 14, 163, 168, 33,Success airplane ship 24
8825, 22, 1, 59, 157, 93, 21, 11, 51, 93, 244, 27, 10, 31, 16, 14, 20, 6, 1, 1, 93, 17, 13, 131, 66, 13,Success airplane truck 99
6619, 16, 11, 173, 135, 173, 26, 11, 158, 146, 123, 15, 17, 132, 254, 61, 15, 21, 107, 243, 239, 14, 14, 147, 17, 93,Success airplane automobile 81
6619, 18, 19, 45, 207, 171, 31, 2, 114, 31, 243, 18, 20, 88, 201, 151, 30, 14, 64, 60, 227, 26, 15, 225, 183, 146,Success airplane bird 58
6619, 12, 16, 193, 79, 135, 19, 9, 167, 138, 88, 10, 15, 124, 139, 67, 24, 20, 229, 76, 75, 2, 11, 182, 124, 128,Fail airplane cat
6619, 26, 16, 211, 96, 82, 24, 20, 253, 152, 54, 7, 12, 83, 203, 54, 12, 16, 113, 14, 3, 10, 13, 114, 154, 82,Fail airplane deer
6619, 21, 17, 177, 255, 172, 19, 7, 228, 242, 97, 31, 18, 133, 106, 147, 12, 31, 121, 123, 68, 2, 3, 90, 10, 66,Fail airplane dog
6619, 13, 14, 127, 141, 148, 25, 20, 71, 226, 2, 19, 16, 146, 108, 10, 17, 19, 147, 140, 101, 13, 17, 98, 18, 122,Fail airplane frog
6619, 9, 20, 155, 89, 99, 24, 20, 34, 230, 206, 26, 25, 163, 217, 108, 5, 13, 200, 64, 78, 8, 13, 68, 74, 177,Success airplane horse 26
6619, 6, 1, 160, 82, 151, 10, 9, 103, 50, 119, 12, 17, 76, 54, 31, 11, 14, 91, 70, 6, 10, 6, 104, 127, 115,Success airplane ship 16
